Nb;CostH1yr;CostMRR1yr;CostYRR1yr;CostH3yr;CostMRR3yr;CostYRR3yr1yr;CostYRR3yr;ODH;ODMRR;ODYRR;SnapG/M;gp2G/M;gp3G/M;io1G/M;st1G/M;s3<50T;s3<450T;s3>500T;glacierG/M;Ec2Type;CPU;RAM;SAPS;Hana;S/4;BW/4;PROD;OS;Region Code;Region Name
8280;0,7983;582,74;6992,93;0,5951;434,42;5212,99;15638,98;1,1828;863,44;10361,23;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r6id.4xlarge;16;128;24506;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8281;1,5966;1165,49;13985,86;1,1902;868,83;10425,98;31277,95;2,3656;1726,87;20722,45;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r6id.8xlarge;32;256;49013;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8282;0,1059;77,34;928,12;0,0805;58,8;705,59;2116,77;0,154;112,43;1349,12;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r6id.large;2;16;3063;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8283;6,2548;4566,02;54792,18;4,6293;3379,39;40552,69;121658,07;9,3309;6811,55;81738,57;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r6id.metal;128;1024;203600;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8284;0,2119;154,68;1856,16;0,1611;117,6;1411,18;4233,53;0,308;224,85;2698,24;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r6id.xlarge;4;32;6127;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8285;2,9713;2169,02;26028,23;2,0772;1516,33;18196;54588,01;4,4558;3252,72;39032,68;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r6idn.12xlarge;48;384;73519;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8286;3,9617;2892,02;34704,26;2,7696;2021,78;24261,34;72784,02;5,941;4336,96;52043,58;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r6idn.16xlarge;64;512;98025;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8287;5,9425;4338,03;52056,39;4,1543;3032,67;36392,01;109176,03;8,9116;6505,45;78065,37;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r6idn.24xlarge;96;768;147038;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8288;0,5198;379,49;4553,87;0,3708;270,71;3248,53;9745,58;0,7673;560,11;6721,31;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r6idn.2xlarge;8;64;12253;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8289;7,7919;5688,11;68257,28;5,4077;3947,62;47371,43;142114,3;11,7507;8577,99;102935,91;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r6idn.32xlarge;128;1024;196050;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8290;0,9904;723,01;8676,1;0,6924;505,44;6065,33;18196;1,4853;1084,24;13010,89;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r6idn.4xlarge;16;128;24506;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8291;1,9808;1446,01;17352,13;1,3848;1010,89;12130,67;36392,01;2,9705;2168,48;26021,79;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r6idn.8xlarge;32;256;49013;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8292;0,13;94,88;1138,51;0,0927;67,67;812,09;2436,28;0,1918;140,03;1680,33;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r6idn.large;2;16;3063;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8293;0,2599;189,74;2276,94;0,1854;135,36;1624,26;4872,79;0,3836;280,05;3360,65;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r6idn.xlarge;4;32;6127;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8294;2,6988;1970,13;23641,57;1,893;1381,87;16582,46;49747,38;4,0233;2937,03;35244,36;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r6in.12xlarge;48;384;73519;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8295;3,5984;2626,84;31522,07;2,524;1842,49;22109,87;66329,61;5,3644;3916,04;46992,48;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r6in.16xlarge;64;512;98025;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8296;5,3976;3940,26;47283,14;3,7859;2763,74;33164,84;99494,53;8,0467;5874,06;70488,72;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r6in.24xlarge;96;768;147038;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8297;0,4744;346,34;4156,11;0,3401;248,3;2979,6;8938,81;0,6952;507,49;6089,92;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r6in.2xlarge;8;64;12253;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8298;7,0654;5157,75;61892,96;4,9165;3589,05;43068,57;129205,71;10,5975;7736,14;92833,71;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r6in.32xlarge;128;1024;196050;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8299;0,8996;656,71;7880,5;0,631;460,62;5527,49;16582,46;1,3411;979,01;11748,12;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r6in.4xlarge;16;128;24506;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8300;1,7992;1313,42;15761,07;1,262;921,25;11054,97;33164,92;2,6822;1958,02;23496,24;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r6in.8xlarge;32;256;49013;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8301;0,1186;86,59;1039,05;0,085;62,07;744,86;2234,59;0,1738;126,87;1522,48;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r6in.large;2;16;3063;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8302;0,2372;173,17;2078,09;0,1701;124,15;1489,8;4469,4;0,3476;253,75;3044,96;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r6in.xlarge;4;32;6127;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8303;2,5103;1832,51;21990,1;1,8607;1358,34;16300,12;48900,36;3,5679;2604,55;31254,57;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r7a.12xlarge;48;384;108245;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8304;3,347;2443,35;29320,16;2,481;1811,12;21733,47;65200,4;4,7572;3472,73;41672,76;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r7a.16xlarge;64;512;144327;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8305;5,0206;3665,02;43980,27;3,7215;2716,68;32600,16;97800,49;7,1357;5209,09;62509,14;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r7a.24xlarge;96;768;216490;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8306;0,443;323,41;3880,89;0,3348;244,38;2932,53;8797,6;0,6193;452,08;5424,95;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r7a.2xlarge;8;64;18041;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8307;6,5627;4790,76;57489,07;4,8306;3526,31;42315,69;126947,06;9,3829;6849,52;82194,27;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r7a.32xlarge;128;1024;288653;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8308;9,844;7186,13;86233,6;7,2458;5289,45;63473,46;190420,37;14,0744;10274,28;123291,4;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r7a.48xlarge;192;1536;432980;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8309;0,8368;610,84;7330,06;0,6202;452,78;5433,35;16300,04;1,1893;868,18;10418,19;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r7a.4xlarge;16;128;36082;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8310;1,6735;1221,68;14660,12;1,2405;905,56;10866,7;32600,09;2,3786;1736,36;20836,38;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r7a.8xlarge;32;256;72163;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8311;0,1108;80,85;970,24;0,0837;61,1;733,17;2199,51;0,1548;113,02;1356,24;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r7a.large;2;16;4510;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8312;0,0554;40,42;485,08;0,0418;30,55;366,59;1099,76;0,0774;56,51;678,16;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r7a.medium;1;8;2255;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8313;0,2215;161,7;1940,41;0,1674;122,19;1466,27;4398,8;0,3096;226,04;2712,48;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r7a.xlarge;4;32;9020;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8314;2,2406;1635,67;19628,09;1,6758;1223,37;14680,43;44041,28;3,1603;2306,99;27683,9;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r7i.12xlarge;48;384;99720;1;1;1;1;RHEL;us-east-2;US East (Ohio)
8315;2,9875;2180,91;26170,87;2,2345;1631,16;19573,9;58721,71;4,2137;3075,99;36911,87;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r7i.16xlarge;64;512;105500;1;1;1;1;RHEL;us-east-2;US East (Ohio)
8316;4,4813;3271,36;39256,26;3,3517;2446,74;29360,86;88082,57;6,3205;4613,98;55367,8;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r7i.24xlarge;96;768;158250;1;1;1;1;RHEL;us-east-2;US East (Ohio)
8317;0,3981;290,6;3487,25;0,304;221,89;2662,63;7987,9;0,5514;402,49;4829,84;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r7i.2xlarge;64;64;1662;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8318;8,7655;6398,8;76785,65;6,5063;4749,57;56994,84;170984,52;12,4439;9084,06;109008,74;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r7i.48xlarge;192;1536;296200;1;1;1;1;RHEL;us-east-2;US East (Ohio)
8319;0,7469;545,22;6542,7;0,5586;407,79;4893,48;14680,43;1,0534;769;9227,97;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r7i.4xlarge;128;128;3324;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8320;1,4938;1090,45;13085,4;1,1172;815,58;9786,95;29360,86;2,1068;1537,99;18455,93;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r7i.8xlarge;32;256;66480;1;1;1;1;RHEL;us-east-2;US East (Ohio)
8321;0,0995;72,65;871,83;0,076;55,47;665,64;1996,92;0,1378;100,62;1207,46;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r7i.large;16;16;4155;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8322;0,199;145,3;1743,59;0,152;110,94;1331,28;3993,84;0,2757;201,24;2414,92;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;r7i.xlarge;32;32;8310;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8323;16,2342;11850,93;142211,21;9,3448;6821,72;81860,66;245581,98;25,1979;18394,48;220733,7;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;u-3tb1.56xlarge;224;3072;237750;1;1;1;1;RHEL;us-east-2;US East (Ohio)
8324;32,4683;23701,87;284422,42;18,6896;13643,44;163721,32;491163,96;50,3958;36788,95;441467,4;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;u-6tb1.112xlarge;448;6144;475500;1;1;1;1;RHEL;us-east-2;US East (Ohio)
8325;26,3069;19204,06;230448,7;14,5966;10655,52;127866,26;383598,78;41,5433;30326,62;363919,42;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;u-6tb1.56xlarge;224;6144;380770;1;1;1;1;RHEL;us-east-2;US East (Ohio)
8326;73,5854;53717,35;644608,23;41,9408;30616,77;367401,2;1102203,59;114,808;83809,85;1005718,19;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;u7i-12tb.224xlarge;896;12288;1254030;1;1;1;1;RHEL;us-east-2;US East (Ohio)
8327;150,106;109577,37;1314928,4;81,7852;59703,2;716438,35;2149315,04;238,9986;174469;2093627,94;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;u7in-24tb.224xlarge;896;24576;1225150;1;1;1;1;RHEL;us-east-2;US East (Ohio)
8328;4,1078;2998,66;35983,98;2,4256;1770,72;21248,61;63745,83;6,2973;4596,99;55163,94;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;x1.16xlarge;64;976;65750;1;1;1;1;RHEL;us-east-2;US East (Ohio)
8329;8,0838;5901,14;70813,71;4,7195;3445,25;41342,97;124028,92;12,4636;9098,43;109181,13;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;x1.32xlarge;128;1952;131500;1;1;1;1;RHEL;us-east-2;US East (Ohio)
8330;7,6269;5567,61;66811,32;4,2618;3111,09;37333,09;111999,28;12,0084;8766,14;105193,73;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;x1e.16xlarge;64;1952;65750;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8331;0,978;713,91;8566,9;0,557;406,61;4879,31;14637,93;1,5255;1113,65;13363,76;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;x1e.2xlarge;8;244;8219;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8332;15,1228;11039,66;132475,9;8,3918;6126;73511,94;220535,83;23,8859;17436,73;209240,71;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;x1e.32xlarge;128;3904;131500;1;1;1;1;RHEL;us-east-2;US East (Ohio)
8333;1,9071;1392,21;16706,58;1,0652;777,62;9331,4;27994,2;3,0023;2191,69;26300,31;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;x1e.4xlarge;16;488;16437;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8334;3,8134;2783,81;33405,66;2,1305;1555,23;18662,8;55988,4;6,0046;4383,38;52600,61;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;x1e.8xlarge;32;976;32875;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8335;0,4894;357,27;4287,2;0,2789;203,62;2443,4;7330,21;0,7632;557,14;6685,63;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;x1e.xlarge;4;122;4109;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8336;4,1023;2994,69;35936,31;2,4217;1767,81;21213,76;63641,27;6,2974;4597,12;55165,44;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;x2idn.16xlarge;64;1024;98025;1;1;1;1;RHEL;us-east-2;US East (Ohio)
8337;6,1535;4492,03;53904,39;3,6325;2651,72;31820,6;95461,79;9,4461;6895,68;82748,16;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;x2idn.24xlarge;96;1536;147038;1;1;1;1;RHEL;us-east-2;US East (Ohio)
8338;8,0732;5893,44;70721,29;4,7119;3439,69;41276,27;123828,8;12,4634;9098,3;109179,63;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;x2idn.32xlarge;128;2048;196050;1;1;1;1;RHEL;us-east-2;US East (Ohio)
8339;8,0732;5893,44;70721,29;4,7119;3439,69;41276,27;123828,8;12,4634;9098,3;109179,63;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;x2idn.metal;128;2048;203600;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8340;7,6132;5557,66;66691,93;4,2519;3103,91;37246,9;111740,7;12,0035;8762,52;105150,26;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;x2iedn.16xlarge;64;2048;94500;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8341;11,4199;8336,49;100037,93;6,3779;4655,86;55870,35;167611,05;18,0052;13143,78;157725,39;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;x2iedn.24xlarge;96;3072;141750;1;1;1;1;RHEL;us-east-2;US East (Ohio)
8342;0,9763;712,7;8552,36;0,5561;405,98;4871,74;14615,22;1,5251;1113,3;13359,64;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;x2iedn.2xlarge;8;256;11813;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8343;15,095;11019,38;132232,61;8,3724;6111,87;73342,48;220027,44;23,8755;17429,11;209149,27;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;x2iedn.32xlarge;128;4096;189000;1;1;1;1;RHEL;us-east-2;US East (Ohio)
8344;1,9033;1389,42;16673;1,063;775,97;9311,69;27935,06;3,0009;2190,63;26287,57;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;x2iedn.4xlarge;16;512;23625;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8345;3,8066;2778,83;33346;2,126;1551,95;18623,45;55870,35;6,0017;4381,26;52575,13;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;x2iedn.8xlarge;32;1024;47250;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8346;15,095;11019,38;132232,61;8,3724;6111,87;73342,48;220027,44;23,8755;17429,11;209149,27;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;x2iedn.metal;128;4096;195580;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8347;0,4881;356,35;4276,18;0,2781;202,99;2435,83;7307,5;0,7625;556,65;6679,86;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;x2iedn.xlarge;4;128;5906;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8348;0,277;202,24;2426,91;0,2216;161,77;1941,23;5823,69;0,3833;279,82;3357,8;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;t3.2xlarge;8;32;0;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8349;0,0693;50,59;607,1;0,0554;40,41;484,93;1454,8;0,0958;69,95;839,45;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;t3.large;2;8;0;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8350;0,047;34,29;411,48;0,04;29,23;350,77;1052,31;0,0602;43,97;527,66;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;t3.medium;2;4;0;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8351;0,0302;22,05;264,58;0,0285;20,8;249,59;748,76;0,0335;24,48;293,81;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;t3.micro;2;1;0;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8352;0,0358;26,11;313,3;0,0323;23,61;283,31;849,94;0,0424;30,98;371,76;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;t3.small;2;2;0;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8353;0,1385;101,12;1213,46;0,1108;80,88;970,62;2911,85;0,1917;139,91;1678,9;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;t3.xlarge;4;16;0;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8354;0,2599;189,75;2277,01;0,2097;153,09;1837,05;5511,15;0,3559;259,83;3117,96;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;t3a.2xlarge;8;32;0;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8355;0,0649;47,41;568,88;0,0524;38,29;459,45;1378,35;0,089;64,96;779,49;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;t3a.large;2;8;0;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8356;0,0448;32,73;392,74;0,0385;28,11;337,28;1011,84;0,0568;41,47;497,67;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;t3a.medium;2;4;0;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8357;0,0297;21,67;260,08;0,0281;20,55;246,59;739,77;0,0327;23,86;286,31;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;t3a.micro;2;1;0;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8358;0,0347;25,36;304,3;0,0316;23,05;276,57;829,71;0,0407;29,73;356,77;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;t3a.small;2;2;0;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8359;0,13;94,88;1138,51;0,1049;76,57;918,9;2756,7;0,178;129,92;1558,98;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;t3a.xlarge;4;16;0;0;0;0;0;RHEL;us-east-2;US East (Ohio)
8360;0,5305;387,25;4646,96;0,4663;340,4;4084,83;12254,49;0,6554;478,44;5741,25;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;c4.2xlarge;8;15;9515;0;0;0;0;Windows;us-east-2;US East (Ohio)
8361;1,061;774,49;9293,92;0,9326;680,8;8169,66;24508,98;1,3108;956,87;11482,49;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;c4.4xlarge;16;30;19030;0;0;0;0;Windows;us-east-2;US East (Ohio)
8362;2,2793;1663,91;19966,95;2,0227;1476,53;17718,42;53155,25;2,6447;1930,61;23167,35;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;c4.8xlarge;36;60;37950;0;0;0;0;Windows;us-east-2;US East (Ohio)
8363;0,1326;96,81;1161,74;0,1164;84,94;1019,33;3058;0,1643;119,92;1439,06;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;c4.large;2;3,75;2379;0;0;0;0;Windows;us-east-2;US East (Ohio)
8364;0,2652;193,62;2323,48;0,2336;170,51;2046,16;6138,49;0,3277;239,22;2870,62;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;c4.xlarge;4;7,5;4758;0;0;0;0;Windows;us-east-2;US East (Ohio)
8365;4,4834;3272,86;39274,33;3,9187;2860,63;34327,56;102982,68;5,4519;3979,9;47758,78;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;c5.18xlarge;72;144;95400;0;0;0;0;Windows;us-east-2;US East (Ohio)
8366;0,498;363,51;4362,15;0,4355;317,92;3815,01;11445,02;0,6058;442,21;5306,53;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;c5.2xlarge;8;16;10600;0;0;0;0;Windows;us-east-2;US East (Ohio)
8367;0,9959;727,02;8724,3;0,871;635,83;7630,01;22890,04;1,2115;884,42;10613,06;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;c5.4xlarge;16;32;21200;0;0;0;0;Windows;us-east-2;US East (Ohio)
8368;2,2417;1636,43;19637,16;1,9593;1430,31;17163,78;51491,34;2,726;1989,95;23879,39;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;c5.9xlarge;36;72;47700;0;0;0;0;Windows;us-east-2;US East (Ohio)
8369;0,1249;91,19;1094,28;0,1087;79,32;951,88;2855,63;0,1514;110,55;1326,63;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;c5.large;2;4;2650;0;0;0;0;Windows;us-east-2;US East (Ohio)
8370;0,249;181,76;2181,07;0,2173;158,65;1903,76;5711,27;0,3029;221,11;2653,27;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;c5.xlarge;4;8;5300;0;0;0;0;Windows;us-east-2;US East (Ohio)
8371;2,8851;2106,12;25273,48;2,5719;1877,52;22530,27;67590,81;3,4703;2533,34;30400,13;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;c5a.12xlarge;48;96;65915;0;0;0;0;Windows;us-east-2;US East (Ohio)
8372;3,8468;2808,16;33697,97;3,4293;2503,36;30040,36;90121,09;4,6271;3377,79;40533,5;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;c5a.16xlarge;64;128;87887;0;0;0;0;Windows;us-east-2;US East (Ohio)
8373;5,7702;4212,25;50546,96;5,1448;3755,67;45068,04;135204,11;6,9407;5066,69;60800,25;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;c5a.24xlarge;96;192;131830;0;0;0;0;Windows;us-east-2;US East (Ohio)
8374;0,4809;351,02;4212,25;0,4287;312,92;3755,05;11265,14;0,5784;422,22;5066,69;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;c5a.2xlarge;8;16;10986;0;0;0;0;Windows;us-east-2;US East (Ohio)
8375;0,9617;702,04;8424,49;0,8573;625,84;7510,09;22530,27;1,1568;844,45;10133,38;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;c5a.4xlarge;16;32;21972;0;0;0;0;Windows;us-east-2;US East (Ohio)
8376;1,9234;1404,08;16848,99;1,7146;1251,68;15020,18;45060,54;2,3136;1688,9;20266,75;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;c5a.8xlarge;32;64;43943;0;0;0;0;Windows;us-east-2;US East (Ohio)
8377;0,1206;88,07;1056,81;0,107;78,07;936,89;2810,66;0,1446;105,56;1266,67;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;c5a.large;2;4;2746;0;0;0;0;Windows;us-east-2;US East (Ohio)
8378;0,2404;175,51;2106,12;0,2148;156,77;1881,27;5643,81;0,2892;211,11;2533,34;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;c5a.xlarge;4;8;5493;0;0;0;0;Windows;us-east-2;US East (Ohio)
8379;4,9291;3598,27;43179,27;4,0419;2950,57;35406,85;106220,56;6,1604;4497,06;53964,72;0,0428;0,0856;0,0684;0,107;0,0385;0,0197;0,0188;0,018;0,0031;c5n.18xlarge;72;192;95400;0;0;0;0;Windows;us-east-2;US East (Ohio)
